popularity,weighted_average,time_decay_factor,normalized_revenue,score
0.013036108764465319,0.5302755115324844,0.03187565858798736,0.03811739662577776,0.22463604054204594
0.021370529822721435,0.4846822720905397,0.03342465753424658,0.0,0.2040923536420168
0.003971750643700516,0.40604635940487777,0.03342465753424658,0.0,0.16567847689614365
0.011666859407468104,0.31999228841441507,0.03342465753424658,0.0,0.1343348920054656
0.004557814311494198,0.3282717251298115,0.03342465753424658,0.0008641517826869401,0.13493267142063767
0.00739049220737865,0.42154899894345244,0.03187565858798736,0.0,0.17316957938973182
0.004599278211422155,0.43939052123116906,0.03187565858798736,0.0,0.1791897027064359
0.026611801664480506,0.6342136912232537,0.03187565858798736,0.01012061382388466,0.26744207215807575
0.02801731663678408,0.6572513954986607,0.03342465753424658,0.009267194958958967,0.27716879697473407
0.010798811630490776,0.34483828698648034,0.03187565858798736,0.004137238681281951,0.14446920817838013
0.006150407254914515,0.474690252960563,0.03187565858798736,0.00025771126164751717,0.19396870370483751
0.0027022422313033624,0.43398564963712705,0.03187565858798736,0.0,0.17626893967677154
0.01901811242000281,0.4084811252622942,0.03342465753424658,0.006826014819460327,0.1736948301725502
0.005363480846489253,0.3925518749712409,0.03342465753424658,0.000732623951972753,0.16094726879660032
0.02330433005894128,0.4685752357243349,0.03187565858798736,0.0020738728138886484,0.19865669016479315
0.00024455865173578565,0.431065065959952,0.03187565858798736,0.0,0.1741176327740745
0.010514310572533919,0.4529736163734148,0.03187565858798736,0.0,0.1869889537077789
0.010978461132332732,0.41283094856930047,0.03342465753424658,0.0,0.17119499675736563
0.002184989166654298,0.46624097676923837,0.03187565858798736,0.0,0.18896416930375645
0.008194109383503206,0.4991910692132675,0.03187565858798736,0.00019001887881245192,0.20457635719992956
0.0037081596217057415,0.46843343804742443,0.03187565858798736,0.0,0.19045042199705148
0.0004608080226036174,0.42208863381503425,0.03342465753424658,0.0,0.17069100961176747
0.000970174160690463,0.42499058995833483,0.03187565858798736,0.0,0.1719780885770095
0.003930056601867316,0.43732800571002706,0.03187565858798736,0.0,0.17809700785415714
0.01747727583393938,0.47017746374441494,0.03342465753424658,0.0036944508552233532,0.19728729633633757
0.00879438888025329,0.39409121150630333,0.03342465753424658,0.0,0.162825473031335
0.0163711937455876,0.45483695913720346,0.03342465753424658,1.1477905569625951e-08,0.19015449575151458
0.012509109372781517,0.47329538666355386,0.03187565858798736,0.0029323702933443515,0.19635543688793522
0.0007514754224025443,0.4288362063723321,0.03187565858798736,0.0,0.17342885564729327
0.02350029954430186,0.4273178454755002,0.03342465753424658,0.004440300223888707,0.1826645359182165
0.016568622622871114,0.32673265974888777,0.03187565858798736,0.007101954071206057,0.13997958898878385
0.00853088918441139,0.49959568231296125,0.03342465753424658,0.0,0.2049218614756614
0.027320448774231152,0.43035713804057907,0.03342465753424658,0.053899579912494076,0.19282720458951053
0.0009377204990050766,0.4383848332051694,0.03187565858798736,0.0,0.17732280441106918
0.022115899178542807,0.7989629008488415,0.03187565858798736,0.0,0.3300253029403531
0.004854253524154775,0.4240067869441384,0.030441400304414,0.0,0.17306648620253798
0.0011657071070403043,0.4305799116487552,0.03187565858798736,0.0,0.1742920304317176
0.008780503651970292,0.44509656467120484,0.03342465753424658,0.0,0.18322206020598242
0.01261183302953445,0.5739976737764418,0.03342465753424658,0.00020088809670233866,0.2363451688136082
0.00608097746045341,0.38152314753027605,0.03342465753424658,0.0,0.1567128828730041
0.004501329085941486,0.4160685906994712,0.03342465753424658,0.0,0.16989920079087745
0.01752049319600252,0.5672809691012832,0.03342465753424658,0.014779632353409022,0.237808762648638
0.010869779357366284,0.6642845201016636,0.03187565858798736,0.06528654818839917,0.2814484849412712
0.0018540451069147786,0.421535288887829,0.030441400304414,0.0,0.17087780361311822
0.012607434762012027,0.48749054124326374,0.03342465753424658,0.012312704760925868,0.20355732899296153
0.0017839778559066116,0.42831720729449474,0.03187565858798736,0.0,0.17363425698955992
2.458500035374272e-06,0.42499058995833483,0.03187565858798736,0.0,0.17159100231274746
0.03790975821002845,0.82650735550307,0.03187565858798736,0.0753237553006703,0.3586591917097393
0.025740665237012975,0.8990299268399176,0.015525114155251145,0.010137348610205175,0.3722050948300656
0.02249231270327535,0.528450627097319,0.03187565858798736,0.011618526771027675,0.2237137378652913
0.0053668599141455985,0.4301379842107913,0.03342465753424658,0.0,0.1758731705266871
0.0006807396639553382,0.4295629219903867,0.03187565858798736,0.0,0.17369124759113622
0.002292076386991563,0.4589505498231967,0.03187565858798736,0.0,0.1860908334134747
0.00044564605470343775,0.4330416811668276,0.03187565858798736,3.5868454905081097e-10,0.1749887138718145
0.011285167231099432,0.4515106835323224,0.03187565858798736,0.0,0.1867121232347681
0.005282154907354751,0.42154899894345244,0.03342465753424658,0.0,0.17240369441703524
0.002780720620991246,0.42020974648885123,0.03187565858798736,0.0022518714560933093,0.17112775049175039
0.0024071345539516905,0.41408077073207994,0.03342465753424658,0.0,0.168266394991125
0.0015806547887165985,0.4362933073402582,0.027869626830420408,0.0,0.17654306619311091
0.011885154484160318,0.39987306777501197,0.027869626830420408,0.02514378688846185,0.16986833827845924
0.0123819614497039,0.703665007881868,0.030441400304414,0.0,0.2879408577478495
0.0031099093920725226,0.4602641330616086,0.03187565858798736,0.0,0.18694339991087183
0.010190332871735644,0.4626843926615869,0.03342465753424658,0.005273537343977507,0.191612153691638
0.011420110754586394,0.32290200815980263,0.030441400304414,0.0,0.13525091758097632
0.0007429455597240911,0.4199207680218515,0.030441400304414,0.0,0.16978755544785096
2.1516441617168595e-06,0.42499058995833483,0.03187565858798736,0.0,0.171590879570398
0.0012768601677035296,0.42831720729449474,0.03342465753424658,0.0,0.17350885986159165
0.004013673000915903,0.4242937477166209,0.03187565858798736,0.0,0.1729167512164141
0.001164507081391537,0.42368695699815206,0.03187565858798736,0.0,0.17153436856121684
0.020856915192002883,0.39984459508637515,0.03187565858798736,0.0035336202902744598,0.1704044300842918
0.0005315565667122258,0.4247840825621174,0.03187565858798736,0.0,0.17172003858093124
3.357149379656696e-06,0.42499058995833483,0.03187565858798736,0.0,0.17159136177248518
0.009470480043027332,0.41961309285378645,0.03342465753424658,0.0,0.17330466203543785
0.0005048527996118011,0.4270714925986028,0.03187565858798736,0.0,0.17262432108868522
0.0009871188150947475,0.4203446332407854,0.03187565858798736,7.530044080498201e-05,0.1701377788178722
0.000676438202154962,0.43438310376913036,0.03187565858798736,0.0,0.17561759971791352
2.2009602842689432e-06,0.42499058995833483,0.03187565858798736,0.0,0.171590899296847
0.006215199507332667,0.4365288620839156,0.03342465753424658,0.0,0.17876885751321164
0.011871815386271507,0.5638856907182699,0.03342465753424658,0.06645009790970886,0.24194175000498522
0.0016776687343918353,0.42831720729449474,0.03187565858798736,0.0,0.173591733340954
0.0037246385127303674,0.44114682203581035,0.03187565858798736,0.0,0.17954236714881566
0.016917592638664946,0.5827423570988013,0.03187565858798736,0.05072051463605721,0.24906584001979445
0.00433957220397065,0.4031366963984262,0.03187565858798736,0.0,0.16458429037035813
0.01354393149056859,0.6605950055745384,0.03187565858798736,0.0,0.2712493577554422
0.0016858040680898718,0.42934788477670605,0.03187565858798736,0.0003054360343214728,0.17405307387246596
0.003212875976392102,0.44459606726637113,0.030441400304414,0.0,0.18064564731232602
0.034268252067736434,0.7323446848771065,0.03187565858798736,0.1274183578038472,0.32735171137791363
0.018618752286099095,0.5077840908804798,0.03187565858798736,0.011333323773433608,0.213854918762046
0.0057303233904005746,0.45829372585718753,0.03187565858798736,0.0,0.18720340262843463
0.02433176023791471,0.338190432012885,0.03187565858798736,0.12070780425809544,0.16470883046843357
0.018525806007272872,0.5935464627820077,0.011796042617960426,0.0,0.24541870964661028
0.003729559165847231,0.4422487367637331,0.03187565858798736,0.0,0.17998510130123155
0.021056426305571925,0.4592251853121587,0.03187565858798736,0.000457322800039784,0.19377502599649762
0.009847801349719442,0.4375361959293216,0.03187565858798736,6.388315292414563e-05,0.1805569643139544
0.023402397908420684,0.4849078987717519,0.03187565858798736,0.10327539442390442,0.22040921076505407
0.008327104006887834,0.4945092777645055,0.03187565858798736,0.004688551539239558,0.20343161836884263
0.013261605821573196,0.3471647682946555,0.03187565858798736,0.05452797874294184,0.15394352938733213
0.015812876789560167,0.6337160265086976,0.03187565858798736,0.05645235506494705,0.2698731975084445
0.006612722159040558,0.5458967687049756,0.030441400304414,0.0011387140444488644,0.22269667346749453
0.0126951717970783,0.6234904551898688,0.03187565858798736,0.00911254058326018,0.25743491481166725
0.00848626722611704,0.4708613551527683,0.03187565858798736,0.005789463460379409,0.19420125140001043
0.02765146772141603,0.6618688916165127,0.03187565858798736,0.13131501097596063,0.29709917831096494
0.013006316346874687,0.42153580798470935,0.03187565858798736,0.0,0.175410632662033
0.0009563218098224997,0.42499058995833483,0.03187565858798736,0.0,0.1719725476366623
0.027723584331294696,0.4571162909989288,0.03187565858798736,0.04576830448666232,0.20239497873448814
0.013836091159705481,0.409923978907782,0.03187565858798736,0.0,0.17109781095639437
0.027051754446813767,0.5038246265871758,0.03187565858798736,0.0027129923668229926,0.21435128419801866
0.005838400586234996,0.4429227400332105,0.03187565858798736,0.0,0.1810982391771776
0.021399303040445992,0.401189094107546,0.03187565858798736,0.006842166026019536,0.17165546669249912
0.014949753318745821,0.3813649248744502,0.03187565858798736,0.04070835805269178,0.16622590791458156
0.0067159809870493345,0.36587580658357743,0.03187565858798736,0.006102893138561028,0.15154593192843424
0.008909545679458524,0.5730320833802758,0.03187565858798736,0.002658647353427206,0.23476923165630717
0.018371769838266026,0.514104124500057,0.03187565858798736,0.0004120395930912172,0.2146459466036923
0.007493144629732342,0.4418504743508813,0.03187565858798736,0.0,0.18133123052164488
0.0006466147336723533,0.4362933073402582,0.02910958904109589,0.0,0.176231448281627
0.004794204752116912,0.4201738860308566,0.03187565858798736,0.005542850616048622,0.17241244683499607
0.015078806305372396,0.591481023290001,0.03187565858798736,0.0007613298351178384,0.2443319142428164
0.012829912576505882,0.37860296291925666,0.03187565858798736,0.023673180237353524,0.16171791016330742
0.0018468887895755537,0.42422077062361896,0.03187565858798736,0.0,0.17202084669467718
0.004504326410278819,0.4523570798926093,0.03187565858798736,3.5868454905081097e-10,0.18433834550435735
0.014100860289072334,0.42830707191956474,0.030441400304414,0.0,0.17848524289867554
0.024300687427660783,0.4157960326806358,0.03187565858798736,0.0396805417384339,0.1835845522334831
0.015494091893814324,0.4075977356769227,0.03187565858798736,0.024986228602653947,0.17457844824809232
0.0021279705963688014,0.4271899169286373,0.03187565858798736,0.0001694318204351316,0.1733463527124671
0.018607928310460438,0.49473650306548844,0.03187565858798736,5.7389527848129755e-09,0.20693155634062188
0.00021865855478065397,0.4304237727307927,0.03187565858798736,0.0,0.17385075544362874
0.014941044456807733,0.5120832976658696,0.03187565858798736,0.0,0.2124035197784703
0.012332901040379863,0.411237197370258,0.03187565858798736,0.0037240089728569833,0.1715804236395831
0.00029150577388231225,0.42408177732846175,0.03187565858798736,0.0,0.17134309617033702
0.03196849149824203,0.32786978533096134,0.03187565858798736,0.0072995010213339874,0.14662401881428083
0.010142583905966883,0.5558461497524632,0.03187565858798736,0.0029948115343813126,0.2284384981229286
0.006837063027053046,0.42694166340326856,0.03187565858798736,0.01825423145982172,0.17784340822050126
0.024644992503565805,0.3999154044321338,0.03187565858798736,0.040665539008595195,0.1775177725549685
0.001668568996519447,0.4318162528910654,0.03187565858798736,0.0,0.17498771168443333
0.020499168732917832,0.5824343744427021,0.03187565858798736,0.0028548747030991786,0.24319543140511224
0.014856721193335901,0.5932651775584843,0.010814708002883922,0.0,0.24378949490087232
0.003325037277783059,0.4135359572214603,0.03187565858798736,0.0020731966935136873,0.1686491602331238
0.02009549069850622,0.43389163578267453,0.03187565858798736,0.0025199368646182762,0.18356662405156443
0.008304382060052726,0.4950778035232948,0.03187565858798736,0.00012191293269233109,0.20296494410264224
0.013979195588213285,0.4796837976982522,0.03187565858798736,0.017135864872471412,0.2016293599748563
0.013681108851754857,0.4173614985042129,0.03187565858798736,0.03741943666599438,0.17962374137168563
0.005263471402999741,0.43289998011274955,0.03187565858798736,0.0,0.1768591635356991
0.0014356891332132182,0.42743719934832947,0.03187565858798736,0.0,0.17314293832201647
0.017745838651696624,0.5123885008495801,0.03187565858798736,0.017938713520195528,0.2163383257579394
0.030841177905870053,0.4668776728827233,0.03187565858798736,0.09477099309170797,0.2148969722085929
0.003350024113209448,0.4095422862304112,0.03187565858798736,0.0,0.16675070706684766
0.016296492605582594,0.43186664679941855,0.03187565858798736,0.0,0.18085903869139985
0.006808627716094126,0.42934788477670605,0.030441400304414,0.0,0.17598467501234077
0.006003847044781951,0.4012275836447865,0.03187565858798736,0.0,0.16448635520522675
0.004540869657089913,0.462641558031724,0.030441400304414,0.0009384991986450941,0.18853581597054306
0.006439679191097524,0.5156066564433914,0.030441400304414,0.0002739801167388148,0.2103817012865271
0.0206488048078792,0.7857288355845597,0.03187565858798736,0.0019854642462386043,0.3244426587233108
0.012124671932257447,0.5067656598008086,0.03187565858798736,0.009501099609716885,0.2105750805640833
0.005044558961514096,0.3967883644937322,0.03187565858798736,0.0,0.16232695231149794
0.005534929259803102,0.4547318408048113,0.03187565858798736,0.008411152675241517,0.1869621638565314
0.004906665603289296,0.5079324101145659,0.03187565858798736,0.0,0.20672941321654148
0.0041457872401868216,0.43047350593471934,0.03187565858798736,0.0,0.17544150019936186
0.004759044183260334,0.451699082609194,0.03187565858798736,0.0,0.18417703364638113
0.019202907237297704,0.7207421336141104,0.030441400304414,0.001130261643050482,0.2976696256022416
0.013587384474106148,0.49444381750978095,0.030441400304414,0.007962796988928003,0.20592897035711474
0.021575336026634126,0.452694675492737,0.030441400304414,0.07676390568803418,0.20274466047617432
0.00028468005721649233,0.42102428911633405,0.03187565858798736,0.0,0.1701173705988196
0.0174965474787189,0.38331288394789476,0.030441400304414,0.0,0.16184584258586618
0.0012980569677856386,0.4210664105680728,0.03187565858798736,0.0,0.17053956994374275
0.010016937384842516,0.5316488144211591,0.030441400304414,0.0,0.21818837073762135
0.010598400041054395,0.5815099640854613,0.03187565858798736,0.0,0.23843712858000565
0.01798131217774448,0.5839420267199333,0.030441400304414,0.08869385601456063,0.2555954839764759
0.008876931283744078,0.5451667168674335,0.030441400304414,0.0026163896506498827,0.2235319877232892
0.009823893989420025,0.4734719707701871,0.030441400304414,0.0,0.19484041591906356
0.007895558710188178,0.3838334938211889,0.030441400304414,0.002453965450249557,0.158581785845309
0.021407504128974096,0.6940755038481572,0.030441400304414,0.0021117398591010404,0.2880320341849384
0.016706373512297427,0.4827498336444471,0.03187565858798736,0.0,0.20137626579209722
0.029656789120997798,0.4419211820708573,0.03187565858798736,0.0,0.19022497140614142
0.004853687302006956,0.42309707622299686,0.03187565858798736,0.0,0.17277408833940092
0.01859030966904794,0.5772535290543201,0.03187565858798736,0.01267899557452385,0.2418331677549252
0.014944913032643484,0.4074414784517508,0.03187565858798736,0.004376401647528953,0.17120479977028646
0.009048478329303031,0.4687778616022664,0.03187565858798736,0.0,0.19272431890202715
0.01632008945696224,0.43027773511391865,0.030441400304414,0.0,0.18016119984357307
0.0007286438841839867,0.4118704633114043,0.03187565858798736,0.0014321588956110196,0.16684824964197636
0.0001652126635955971,0.42333434851092644,0.03187565858798736,0.0,0.1709936073992082
0.0018488011592167402,0.42214218961758876,0.030441400304414,0.0,0.1711184663259429
0.017309337997942015,0.5751803039870311,0.030441400304414,0.00280871917532732,0.23893923468550907
0.017238801330508074,0.5899445469991296,0.030441400304414,0.0010936776124700444,0.2445594609889463
0.004910720484476913,0.4315013644860368,0.03187565858798736,0.009442462577007156,0.17757498630415597
0.014582350032255852,0.515497415727828,0.030441400304414,0.0,0.21355397631925427
0.017437280458549635,0.4507534180815851,0.03187565858798736,0.006344834475324977,0.18982178751675202
0.005035698498162239,0.4341599814111363,0.03187565858798736,0.0,0.1772720548931188
0.00939993058993199,0.4447292652058472,0.030441400304414,0.0,0.1831737483335324
0.02186385543531745,0.712222607543707,0.030441400304414,0.08022503905910641,0.30719041106569644
0.0029152367380827562,0.41946700879561694,0.03187565858798736,0.0008873855743517064,0.17067978897903202
0.001367784485505113,0.4147132469676149,0.03187565858798736,0.0,0.1680261955106474
0.012256362418179028,0.28552037933756713,0.030441400304414,0.013271328314880006,0.12262346596475115
0.016795347103473617,0.45483695913720346,0.03187565858798736,0.0,0.1902467054256702
0.010729929792946917,0.36965331784116384,0.03187565858798736,0.0,0.15374708198304368
0.014242335459012863,0.42743825240693156,0.03187565858798736,0.0,0.17826601807577716
0.0769873934364895,0.9166706763587602,0.01603362391033624,0.27812328447569257,0.43998340178497064
0.017854251927773623,0.5837891677720171,0.030441400304414,0.0,0.242179437895137
0.014122173986630123,0.6251973603213001,0.03187565858798736,0.0,0.2573215966525715
0.0015435581054190862,0.4532127569578801,0.030441400304414,0.0,0.18342459604054037
0.0035586422707431092,0.447865123442575,0.030441400304414,0.0,0.18209157630054795
0.007536385736595233,0.4828434310548402,0.027869626830420408,0.0077710686195547754,0.1987110683510284
0.02228184062483834,0.6773768285682182,0.030441400304414,0.057618685308880986,0.2900283404887755
0.016901479052251814,0.46999032162582854,0.03187565858798736,0.0,0.19635050320063155
0.0033996927547116267,0.449160424373221,0.030441400304414,0.0,0.18254611686639377
0.0032673374143971203,0.42536952676613704,0.030441400304414,0.0,0.17297681568743437
0.006009611551551372,0.40725104158248726,0.030441400304414,0.0,0.16682633126883617
0.014061535247644691,0.44716251467360335,0.03187565858798736,0.002727353378797889,0.18649250590471828
0.008791183332287405,0.48708092481578635,0.030441400304414,0.0,0.19987091327445022
0.026096910294144772,0.48113704414896885,0.030441400304414,0.040174927771611656,0.2104418909582079
0.004672461510766391,0.4020907514910603,0.03187565858798736,0.0,0.1642990681301301
0.005296200869666807,0.407298641935659,0.030441400304414,0.0,0.16656000713735103
0.006886201976868555,0.421909144114303,0.030441400304414,0.0065056987566214815,0.17401606326518254
0.010651592045534461,0.5083381794428867,0.030441400304414,0.016594319712153555,0.21160712656741223
0.002077242571493282,0.4244422625023794,0.03187565858798736,1.7934227452540548e-09,0.1722015852279619
0.005701104501049993,0.44234602783212873,0.03187565858798736,0.0,0.18081263586267088
0.01738587662014285,0.5426229994745326,0.03187565858798736,0.006234634027897351,0.2265325284714542
0.005280969493890443,0.49527294167865743,0.030441400304414,0.0,0.20174363448423988
0.010833029713449694,0.46444240950243865,0.030441400304414,0.038265836791664246,0.19737212122032569
0.0011506273326777115,0.43544680413755255,0.03187565858798736,0.0,0.17623275551749149
8.286935111807633e-06,0.42499058995833483,0.02910958904109589,0.0,0.17145503020943345
0.0007798376724391651,0.41679400234754915,0.030441400304414,0.0,0.16855160602321603
0.002678579625093649,0.4123363660536137,0.03187565858798736,0.0,0.16759976120088232
0.0014055496762416647,0.43353403507044197,0.03187565858798736,0.0,0.17556961682807284
0.02050611134705933,0.6420244649153906,0.030441400304414,0.018035651247737452,0.2692396482073613
0.009017107795790734,0.4796285472923898,0.030441400304414,0.0,0.19698033205049292
0.007352259426739382,0.5820992447616118,0.030441400304414,0.0007895098867140153,0.2374210981735683
0.011777491909059945,0.38904226409022935,0.03342465753424658,0.0,0.16199913527642806
0.02498034031039692,0.5406798331207199,0.03187565858798736,0.06809969066158539,0.23807280590108393
0.03740231357419808,0.9299556601724983,0.030441400304414,0.0162430204779677,0.3909017125855945
0.002618401169918704,0.43505153821178144,0.03187565858798736,0.0010160909163494127,0.17681417231953186
0.0008462409181940178,0.42831720729449474,0.03187565858798736,0.0,0.1732591622144749
0.257448856011896,0.9598085498046518,0.030441400304414,0.07673294152696827,0.49993497357088507
0.013078177243525304,0.43035656837682,0.03187565858798736,0.002451438517601494,0.17933539695517775
0.002992980865501531,0.42967264296420127,0.027869626830420408,5.463554788051763e-05,0.1744679262055842
0.003437392190618109,0.4498128030506474,0.030441400304414,0.001498200970835902,0.1830468782573523
0.014196659596914345,0.607522240069851,0.030441400304414,0.0,0.25020962988192685
0.0023688396715284684,0.4356067051863972,0.03187565858798736,0.0,0.17678400087256965
0.008046573810057946,0.5050742220206073,0.030441400304414,0.0,0.2067703883474868
0.013784787780066855,0.5051626219929721,0.03187565858798736,0.006654480748883209,0.21017091895094744
0.011432998701280004,0.4123548651196396,0.030441400304414,0.004053369625284694,0.17164522098738122
0.01430670761112779,0.6899146802677776,0.030441400304414,0.0,0.28321062516678286
0.016152887709757043,0.7005439796875603,0.02910958904109589,0.0,0.2881342264109818
0.01203642164421202,0.617963865102207,0.030441400304414,0.0,0.25352218471378835
0.00014293821490957238,0.42831720729449474,0.030441400304414,0.0,0.17290612821898244
0.002110099894774372,0.4152037874848906,0.03187565858798736,0.0,0.16851933788126539
0.0009125327460423639,0.42140667441359825,0.03187565858798736,0.0,0.17052146579325564
0.0025404835228094685,0.42013877677710276,0.03187565858798736,0.0,0.1706654870493643
0.01627516429584035,0.5294519024997755,0.030441400304414,0.0035049427432087494,0.22033863814494836
0.003197293908188701,0.4325324444277472,0.030441400304414,0.0,0.17581396534959506
0.01897425577486955,0.4025345206045936,0.030441400304414,0.06110642589980181,0.17929154445197623
0.024345587017459872,0.6249326544789366,0.030441400304414,0.07050563972862262,0.2718092125730727
0.017654119796365036,0.52395292501178,0.030441400304414,0.06809029205034661,0.22837843174603073
0.09433151939258436,1.0,0.030441400304414,0.010165647027702538,0.44077952482640986
0.015019546591295365,0.5909248527530138,0.030441400304414,0.0,0.24389982975294436
0.002371236069779888,0.4278282753132019,0.02910958904109589,3.6865597951442355e-05,0.17354081384494022
0.0032460912981924594,0.451371754656386,0.02910958904109589,0.0,0.1833026178338862
0.010720340546895123,0.5080635574686609,0.030441400304414,0.0,0.20903562922144311
0.0025706978672263786,0.43285941475318235,0.030441400304414,0.0,0.1756941150633842
0.009238663216140558,0.4258864839323364,0.03187565858798736,0.0,0.1756438417887902
0.009608656512326041,0.5404481110510941,0.030441400304414,0.0,0.22154477704058878
0.013885387190503935,0.4092987450483967,0.03187565858798736,0.0014578715561942759,0.1710861165583888
0.017270400179402557,0.5040327980983375,0.03187565858798736,0.0,0.2101150622404954
0.014805262559237385,0.5371323842667841,0.030441400304414,0.04304214588609732,0.22875345062854388
0.005223983801019981,0.41581883725369884,0.03187565858798736,0.004304214588609732,0.1706565435395784
0.0012862448431728857,0.4262911886318028,0.030441400304414,0.0,0.172553043405211
0.011926974556084486,0.4182728048216495,0.03187565858798736,0.0,0.17367369468049298
0.021865888355480433,0.5803622085773974,0.03187565858798736,0.011710574552112388,0.24424160788536736
0.012858441040140734,0.4325324444277472,0.030441400304414,0.0,0.1796784242023759
